yr,sero,strainID,coord1,coord2,coord3,is_missAG
2006,4,00356/06,1.9681372458313264,-2.3632702429635923,-1.7317060569314813,0
2006,4,00533/06,0.271070513802777,-0.2299208071381615,-0.6666608685191374,0
2006,4,00578/06,1.3782211006878848,-1.2602071211620087,-1.2361122796985131,0
2006,4,00617/06,0.8320147065070829,-1.0112724722606377,-1.1475739181178883,0
2006,4,01881/06,2.6788827342859753,-2.3353444001693893,-2.0264389071256823,0
2006,4,02190/06,1.4156594153292026,-0.5368496462032419,-1.1818071292161465,0
2006,4,02540/06,2.545798682507197,-0.9027639691368216,-1.4199802342977113,0
2007,4,00119/07,1.3068989283697472,-1.81154280852602,-1.0486788885822764,0
2007,4,00504/07,2.067213468859488,-2.0810562346331163,-1.9868632639696775,0
2007,4,00694/07,1.51907658006331,-1.104227878076178,-1.6344484481120445,0
2007,4,01101/07,2.161996889604054,-2.1199978776921253,-1.809190431938061,0
2007,4,01118/07,0.8800223861111333,-1.375219884196306,-0.9787134366770208,0
2007,4,01391/07,1.445938194948741,-1.124165350144551,-1.0372244780522983,0
2007,4,01840/07,1.4129083779919165,-2.2909149796233357,-1.8112583892296223,0
2007,4,01991/07,1.3563166452306417,-2.4725767159044585,-1.612642984831563,0
2007,4,01993/07,0.13904167119546623,0.09581274181819135,-0.8981778925032284,0
2007,4,02392/07,0.43302644620714514,-2.5224897376637005,-1.6609275706312128,0
2008,4,00274/08,0.5375579067448003,-1.727813174187662,-1.246317232039268,0
2008,4,00471/08,2.1519538316173548,-2.3895932698183047,-1.566192729929664,0
2008,4,01380/08,1.3352059149391702,-1.3960133686693312,-1.6398856032160047,0
2008,4,01387/08,0.4814867244711286,-0.6401993303373147,-0.9938150763903008,0
2008,4,02023/08,0.9396401364868576,-2.2486889908433043,-1.634797508627784,0
2009,4,00781/09,0.3001884355144718,-1.5303001947957109,-0.7214856691683048,0
2009,4,01432/09,1.6672693049020746,-2.208690462809729,-1.9493071879749408,0
2009,4,01559/09,1.2344435600524035,-3.5117996187330367,-2.6066341708679768,0
2010,4,00249/10,1.8102655958834113,-2.204841459102765,-2.48079659659975,0
2010,4,00283/10,1.4719180604560247,-2.8017141750275845,-2.106795982357361,0
2010,4,00780/10,0.506170188074318,-3.407010716930575,-1.65334732025848,0
2010,4,01270/10,1.787588898772822,-3.221285635472033,-1.6084281418905912,0
2010,4,01513/10,-0.0146322721578066,-2.6271246511091935,-1.7719516194181333,0
2010,4,01677/10,2.313090288833912,-2.907131513872097,-2.3049437649083555,0
2011,4,00251/11,1.445247908958943,-3.3602879962106327,-2.225990930513089,0
2011,4,00257/11,1.458124571103118,-3.792063777522395,-2.1091809005237443,0
2011,4,00369/11,1.040732071653539,-2.0409973190301254,-1.0834212954851163,0
2011,4,00477/11,1.592972523518196,-2.7163181706282105,-0.9339796796707072,0
2012,4,00112/12,1.8534658449607788,-2.1314639778451068,-1.8106638518803435,0
2012,4,00637/12,1.241155217645994,-3.2036153374831633,-2.2477459243456392,0
2012,4,01104/12,1.765149212890747,-1.9817428647473352,-1.7464897803766115,0
2013,4,00300/13,1.8357271054259672,-2.491383825399495,-2.1600885395373837,0
2013,4,00691/13,1.1595831910882373,-3.386061415054103,-2.33645113143294,0
2013,4,00801/13,1.465319145849131,-1.7221263126482709,-1.190023780958391,0
2013,4,01012/13,1.9879248488604544,-3.3861515855098943,-1.7635142161144604,0
2014,4,00214/14,1.1920003586636685,-3.5550635669370485,-2.4717259700135266,0
2014,4,00555/14,1.0517676005148406,-1.998460850853793,-1.6698827076528229,0
2014,4,00595/14,2.085316212026367,-2.6128970399281983,-1.0874954774060384,0
2014,4,00615/14,1.8888145057781232,-1.3128570197415277,-1.2393782192501503,0
